mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-606393,NbBr3O,0.135678751,4.064234461,0.0,4,8,8.77,0.28,10.24
mp-7375,KNbO3,0.616168746,4.368736534,0.0,41,103,4.1,0.33,109.06
mp-752467,NbO2F,0.342496129,3.9853654389999997,0.0,53,101,1.64,0.28,135.68
mp-7601,NbGaO4,0.482332651,4.819142822,0.0,59,163,0.29,0.34,158.12
mp-864631,LiNbRh2,0.15114825199999998,8.690848167999999,0.0,65,175,0.11,0.33,172.9
mp-864788,NbInRu2,0.125693975,10.42212331,0.0,95,208,0.03,0.3,247.0
mp-865241,TmNbOs2,0.14839128,15.27276005,0.0,88,204,0.11,0.31,230.56
mp-865655,TiNbTc2,0.13246080400000002,8.908701472,0.0,96,222,0.28,0.31,251.52
mp-865857,YbNbRu2,0.150517793,11.62432815,0.0,64,164,0.59,0.33,170.24
mp-867795,ScNbTc2,0.130076931,8.355342749,0.0,66,186,0.24,0.34,176.88
mp-8994,Rb2NbF6,0.301948686,3.8319813330000003,0.0,11,23,0.15,0.3,28.6
mp-8995,Cs2NbF6,0.32736808300000003,4.226923113,0.0,9,20,0.43,0.31,23.58
mp-9595,NbInO4,0.51869494,5.954351129,0.0,59,161,0.44,0.34,158.12
mp-972323,TaNbTc2,0.123370157,11.97658369,0.0,108,195,0.44,0.27,274.32
mp-9808,Rb3NbO8,0.591649305,3.697465904,0.0,12,27,0.82,0.3,31.2
mp-9989,Nb2AsC,0.10166692199999999,7.756326812,0.0,119,206,0.4,0.26,299.88
mp-549490,KNb4O5F,0.44493007,5.59473081,0.0,84,139,1.0,0.25,210.0
mp-7251,Ba2YNbO6,0.541216102,5.840609635,0.0,77,134,0.22,0.26,194.04
